timestamp,region,service_type,demand_units,capacity_allocated,cost_usd,availability_pct,customer_growth_rate,enterprise_it_spending_index
24-07-2024,Southeast Asia,Compute,805.0,941,94.75,99.66,0.0273,1.05
24-07-2024,southeast asia,Storage,1255.0,1420,148.15,99.84,0.0465,1.009
25-07-2024,East US,Compute,768.0,873,92.59,98.58,0.0278,1.123
25-07-2024,East US,Storage,623.0,701,45.57,98.86,0.0421,1.155
25-07-2024,West Europe,compute,885.0,953,111.33,99.21,0.0251,1.063
25-07-2024,West Europe,Storage,951.0,1196,118.72,98.58,0.0237,1.163
25-07-2024,Central India,Compute,1139.0,1299,96.04,99.59,0.0163,1.029
25-07-2024,Central India,Storage,1126.0,1367,147.46,97.82,0.0167,0.89
25-07-2024,Southeast Asia,Compute,1905.0,2107,246.46,99.08,0.0318,0.815
25-07-2024,Southeast Asia,Storage,1556.0,1649,,98.35,0.0202,1.021
26-07-2024,East US,Compute,,1913,181.27,97.54,0.019,1.062
26-07-2024,East US,Storage,518.0,783,51.6,99.64,0.0431,1.151
26-07-2024,West Europe,Compute,1039.0,1142,88.93,98.67,0.0126,1.059
26-07-2024,West Europe,Storage,1774.0,1833,229.67,,0.0179,0.894
26-07-2024,Central India,Compute,1094.0,1304,86.16,97.14,0.0395,0.819
26-07-2024,Central India,Storage,1198.0,1441,93.08,97.15,0.0119,0.974
26-07-2024,Southeast Asia,Compute,1550.0,1839,155.3,99.65,0.0108,1.005
26-07-2024,Southeast Asia,Storage,1509.0,1781,131.08,99.14,0.013,0.83
27-07-2024,East US,Compute,808.0,1014,105.13,97.71,0.0165,1.176
27-07-2024,East US,Storage,1031.0,1241,66.13,98.44,0.0424,0.858
27-07-2024,West Europe,Compute,1349.0,1619,166.64,99.53,0.0355,1.167
27-07-2024,West Europe,Storage,1371.0,1517,93.94,99.19,0.0257,1.175
27-07-2024,Central India,Compute,521.0,704,36.84,98.52,0.0286,0.831
27-07-2024,Central India,Storage,1031.0,1144,141.45,98.55,0.0276,0.822
27-07-2024,Southeast Asia,compute,1657.0,1799,96.23,99.08,0.0295,0.829
27-07-2024,Southeast Asia,storage,1686.0,1938,113.62,99.8,0.0134,0.806
28-07-2024,East US,Compute,1196.0,1284,129.59,98.82,0.0122,1.083
28-07-2024,East US,Storage,1852.0,1930,225.68,99.39,0.0134,1.003
28-07-2024,West Europe,Compute,772.0,891,58.4,98.05,0.0485,0.907
28-07-2024,West Europe,Storage,1810.0,2080,,98.38,0.0185,0.812
28-07-2024,Central India,Compute,1902.0,2131,259.07,98.18,0.0339,1.05
28-07-2024,Central India,Storage,1114.0,1279,95.43,99.73,0.0265,0.947
28-07-2024,Southeast Asia,Compute,656.0,757,96.61,99.11,0.0458,0.834
28-07-2024,Southeast Asia,Storage,1701.0,1838,194.54,97.57,0.0214,0.836
29-07-2024,East US,Compute,951.0,1102,97.6,98.65,0.0127,1.033
29-07-2024,East US,Storage,1275.0,1327,117.45,97.86,0.0296,0.87
29-07-2024,West Europe,Compute,654.0,775,59.47,97.3,0.0447,1.026
29-07-2024,West Europe,Storage,853.0,1108,90.1,98.67,0.0484,0.884
29-07-2024,Central India,Compute,1582.0,1802,177.91,97.9,0.0377,0.953
29-07-2024,Central India,Storage,1371.0,1495,120.87,99.82,0.0276,0.862
29-07-2024,Southeast Asia,Compute,634.0,833,68.53,98.05,0.0357,0.845
29-07-2024,Southeast Asia,Storage,791.0,905,60.71,98.53,0.0389,0.827
30-07-2024,East US,Compute,1865.0,2005,269.5,97.6,0.0448,1.004
30-07-2024,East US,Storage,1785.0,2047,228.37,98.47,0.0386,0.984
30-07-2024,West Europe,Compute,819.0,944,73.18,99.98,0.0403,1.192
30-07-2024,West Europe,Storage,1133.0,1424,71.71,98.31,0.0453,1.199
30-07-2024,Central India,Compute,1815.0,2009,134.61,97.51,0.0226,0.806
30-07-2024,Central India,Storage,1423.0,1711,205.42,99.89,0.0353,0.901
30-07-2024,Southeast Asia,Compute,1959.0,2258,221.37,98.65,0.0262,0.985
30-07-2024,Southeast Asia,Storage,719.0,967,105.02,97.74,0.0336,1.177
31-07-2024,East US,Compute,993.0,1067,123.83,97.34,0.0264,0.94
31-07-2024,East US,Storage,698.0,832,97.8,99.09,0.0393,1.065
31-07-2024,West Europe,Compute,521.0,590,32.64,99.38,0.0257,0.847
31-07-2024,West Europe,Storage,796.0,953,75.5,99.73,0.0414,1.143
31-07-2024,Central India,Compute,1558.0,1714,92.88,99.0,0.0369,0.951
31-07-2024,Central India,Storage,1238.0,1391,89.36,97.13,0.0144,1.174
31-07-2024,Southeast Asia,Compute,1588.0,1886,231.52,98.65,0.0369,0.877
31-07-2024,Southeast Asia,Storage,630.0,883,72.06,99.5,0.0417,1.001
01-08-2024,East US,Compute,1094.0,1263,111.41,99.89,0.0216,1.005
01-08-2024,East US,storage,1322.0,1527,110.33,98.66,0.0495,0.935
01-08-2024,West Europe,compute,1198.0,1451,147.81,97.81,0.0305,1.095
01-08-2024,West Europe,Storage,1492.0,1654,189.08,98.61,0.0308,0.821
01-08-2024,Central India,Compute,688.0,986,96.93,97.71,0.046,0.991
01-08-2024,Central India,Storage,1216.0,1401,178.48,98.41,0.0212,0.865
01-08-2024,Southeast Asia,Compute,757.0,933,105.58,98.41,0.0172,1.097
01-08-2024,Southeast Asia,Storage,1797.0,2004,176.98,97.63,0.0241,0.948
02-08-2024,East US,Compute,1004.0,1110,134.16,99.17,0.03,1.032
02-08-2024,East US,Storage,988.0,1088,122.78,99.67,0.0233,1.161
02-08-2024,West Europe,Compute,1227.0,1315,,97.27,0.0462,1.113
02-08-2024,West Europe,Storage,557.0,687,71.17,97.46,0.0189,0.961
02-08-2024,Central India,Compute,1726.0,1880,235.89,98.46,0.0397,1.028
02-08-2024,Central India,Storage,524.0,779,,97.62,0.0409,0.98
02-08-2024,Southeast Asia,Compute,518.0,622,54.42,99.92,0.0227,1.098
02-08-2024,Southeast Asia,Storage,1302.0,1460,174.95,99.27,0.0409,0.943
03-08-2024,East US,Compute,1777.0,1954,245.9,97.18,0.0136,0.864
03-08-2024,East US,Storage,561.0,639,39.68,97.98,0.0176,1.01
03-08-2024,West Europe,Compute,832.0,916,100.8,99.81,0.0396,1.048
03-08-2024,West Europe,Storage,919.0,1032,,97.81,0.0412,1.164
03-08-2024,Central India,Compute,1006.0,1248,82.2,98.29,0.0305,0.842
03-08-2024,Central India,Storage,969.0,1081,79.51,99.88,0.0413,0.801
03-08-2024,Southeast Asia,Compute,1362.0,1566,68.51,98.49,0.0387,0.892
03-08-2024,Southeast Asia,Storage,662.0,718,43.78,98.96,0.0463,1.177
04-08-2024,East US,compute,1018.0,1076,82.41,98.23,0.0173,1.137
04-08-2024,East US,Storage,1344.0,1507,193.27,97.68,0.0396,0.973
04-08-2024,West Europe,Compute,1768.0,1923,170.98,98.5,0.0233,0.85
04-08-2024,West Europe,Storage,1848.0,1999,154.97,97.05,0.0424,1.192
04-08-2024,Central India,compute,885.0,1036,100.71,99.12,0.0215,0.923
04-08-2024,Central India,Storage,1955.0,2114,194.43,98.07,0.0425,0.894
04-08-2024,Southeast Asia,Compute,991.0,1289,64.32,98.59,0.0232,0.845
04-08-2024,Southeast Asia,Storage,714.0,795,88.83,98.93,0.0118,0.812
05-08-2024,East US,Compute,1288.0,1476,96.62,99.97,0.033,1.058
05-08-2024,East US,Storage,1509.0,1625,223.25,99.73,0.0342,0.81
05-08-2024,West Europe,Compute,1012.0,1173,97.18,97.33,0.0467,1.046
05-08-2024,West Europe,Storage,1412.0,1466,116.9,97.62,0.0244,0.925
05-08-2024,Central India,Compute,1780.0,2063,129.73,99.67,0.0434,0.94
05-08-2024,central india,Storage,1652.0,1812,161.97,99.5,0.0279,0.853
05-08-2024,Southeast Asia,Compute,794.0,894,114.59,99.25,0.0229,1.06
05-08-2024,Southeast Asia,Storage,1501.0,1786,157.27,99.71,0.0248,0.928
06-08-2024,East US,Compute,1207.0,1489,100.07,97.01,0.0146,0.806
06-08-2024,East US,Storage,785.0,957,40.06,97.88,0.0292,0.838
06-08-2024,west europe,Compute,663.0,932,70.03,97.81,0.031,1.046
06-08-2024,West Europe,Storage,522.0,679,48.79,98.22,0.0129,1.066
06-08-2024,Central India,Compute,1371.0,1438,165.71,98.4,0.0392,0.923
06-08-2024,Central India,Storage,891.0,1099,53.71,97.24,0.0343,1.067
06-08-2024,Southeast Asia,Compute,1211.0,1370,109.94,97.76,0.0404,1.051
06-08-2024,Southeast Asia,Storage,772.0,1069,75.05,98.59,0.025,0.948
07-08-2024,East US,Compute,1943.0,2196,154.86,99.01,0.0259,1.072
07-08-2024,East US,Storage,1152.0,1434,91.97,99.35,0.0378,0.844
07-08-2024,West Europe,Compute,1613.0,1825,153.64,97.52,0.0443,0.925
07-08-2024,West Europe,Storage,532.0,825,53.71,99.44,0.0286,1.067
07-08-2024,Central India,Compute,1641.0,1819,134.82,99.4,0.046,1.028
07-08-2024,Central India,Storage,1776.0,2017,216.89,99.38,0.0188,0.937
07-08-2024,Southeast Asia,Compute,1689.0,1978,171.89,99.06,0.0113,1.059
07-08-2024,Southeast Asia,Storage,902.0,1135,126.75,98.86,0.023,1.012
08-08-2024,East US,Compute,690.0,909,54.2,97.38,0.0311,0.995
08-08-2024,East US,Storage,676.0,815,87.77,99.69,0.032,0.88
08-08-2024,West Europe,Compute,1812.0,1907,127.39,97.38,0.0494,0.935
08-08-2024,West Europe,Storage,1625.0,1887,203.09,99.18,0.0314,1.04
08-08-2024,Central India,Compute,1116.0,1355,92.66,99.13,0.0215,0.915
08-08-2024,Central India,Storage,1796.0,2012,150.52,,0.0121,1.162
08-08-2024,Southeast Asia,Compute,1312.0,1452,65.87,99.99,0.0319,1.033
08-08-2024,Southeast Asia,Storage,1394.0,1622,193.92,97.47,0.0442,0.809
09-08-2024,East US,compute,1979.0,2262,199.27,97.02,0.0211,0.96
09-08-2024,East US,Storage,1503.0,1699,119.0,97.28,0.0347,0.946
09-08-2024,West Europe,Compute,1799.0,1893,102.33,97.2,0.0368,0.854
09-08-2024,West Europe,Storage,747.0,875,73.55,99.18,0.0254,1.116
09-08-2024,Central India,Compute,1524.0,1706,158.62,99.26,0.0481,0.917
09-08-2024,Central India,Storage,980.0,1265,113.51,99.3,0.0432,0.986
09-08-2024,Southeast Asia,Compute,1233.0,1334,91.7,97.3,0.0464,1.006
09-08-2024,Southeast Asia,Storage,1437.0,1602,162.21,98.27,0.0471,0.992
10-08-2024,East US,Compute,1683.0,1917,146.82,98.64,0.0279,1.169
10-08-2024,East US,Storage,532.0,634,53.65,99.48,0.0344,0.85
10-08-2024,West Europe,Compute,1193.0,1255,68.02,97.63,0.0375,0.845
10-08-2024,West Europe,Storage,1911.0,2115,274.08,99.29,0.0364,0.924
10-08-2024,Central India,Compute,746.0,874,50.51,98.82,0.011,0.811
10-08-2024,Central India,Storage,1488.0,1583,151.78,,0.0267,1.028
10-08-2024,Southeast Asia,Compute,,1416,180.85,99.14,0.0219,1.033
10-08-2024,Southeast Asia,Storage,1759.0,1837,255.49,97.1,0.0325,0.987
11-08-2024,East US,compute,1144.0,1311,142.89,97.45,0.0443,0.905
11-08-2024,East US,Storage,684.0,919,70.46,97.78,0.0442,1.149
11-08-2024,West Europe,Compute,1217.0,1287,72.27,98.19,0.0306,0.843
11-08-2024,West Europe,Storage,635.0,792,,99.04,0.0216,0.977
11-08-2024,Central India,Compute,1400.0,1681,176.0,99.81,0.0467,1.079
11-08-2024,central india,Storage,1116.0,1324,166.12,98.19,0.049,0.929
11-08-2024,Southeast Asia,Compute,724.0,921,89.75,97.64,0.0324,0.926
11-08-2024,Southeast Asia,Storage,751.0,861,61.13,98.51,0.0277,1.123
12-08-2024,East US,Compute,1828.0,2122,272.33,99.74,0.042,1.09
12-08-2024,East US,Storage,1455.0,1530,97.42,99.71,0.023,0.986
12-08-2024,West Europe,Compute,1185.0,1308,154.07,97.64,0.0366,0.816
12-08-2024,West Europe,Storage,1601.0,1767,90.54,97.77,0.0338,1.017
12-08-2024,Central India,Compute,1142.0,1367,93.68,,0.0271,1.057
12-08-2024,Central India,Storage,1546.0,1808,151.67,,0.016,1.112
12-08-2024,Southeast Asia,Compute,1578.0,1732,150.88,98.65,0.045,0.823
12-08-2024,Southeast Asia,Storage,759.0,1003,,98.27,0.0347,0.907
13-08-2024,East US,Compute,1759.0,1821,181.29,99.71,0.0374,1.068
13-08-2024,East US,Storage,1063.0,1330,137.04,99.61,0.0183,1.113
13-08-2024,West Europe,Compute,939.0,1176,138.75,98.93,0.0383,0.979
13-08-2024,west europe,Storage,996.0,1248,108.65,97.34,0.0272,1.082
13-08-2024,Central India,Compute,984.0,1215,,98.62,0.0445,1.138
13-08-2024,Central India,Storage,1439.0,1613,103.18,99.8,0.0121,0.933
13-08-2024,Southeast Asia,Compute,1725.0,1859,195.42,98.67,0.0174,1.061
13-08-2024,Southeast Asia,Storage,534.0,763,56.76,97.66,0.0382,1.043
14-08-2024,East US,Compute,1238.0,1306,71.82,97.63,0.0164,1.174
14-08-2024,East US,Storage,519.0,664,70.46,98.24,0.0207,1.137
14-08-2024,West Europe,Compute,1947.0,2224,211.62,99.4,0.0454,1.157
14-08-2024,West Europe,Storage,985.0,1046,53.01,98.23,0.0457,0.927
14-08-2024,Central India,Compute,850.0,1001,77.2,97.37,0.0468,1.103
14-08-2024,Central India,Storage,1190.0,1365,111.37,99.66,0.0379,0.987
14-08-2024,Southeast Asia,Compute,501.0,600,66.63,99.26,0.0399,1.148
14-08-2024,southeast asia,Storage,1633.0,1756,83.46,99.84,0.0372,1.167
15-08-2024,East US,Compute,1330.0,1425,103.69,97.14,0.0224,0.956
15-08-2024,East US,Storage,687.0,792,70.08,97.74,0.0347,0.971
15-08-2024,West Europe,Compute,1657.0,1757,214.88,99.13,0.034,0.883
15-08-2024,West Europe,Storage,1209.0,1490,85.98,99.56,0.023,1.066
15-08-2024,Central India,Compute,1119.0,1288,113.28,98.92,0.0316,0.959
15-08-2024,Central India,Storage,567.0,770,33.83,98.7,0.0324,1.004
15-08-2024,Southeast Asia,Compute,,1560,122.08,99.12,0.0195,0.853
15-08-2024,Southeast Asia,storage,702.0,899,100.75,97.78,0.0204,0.808
16-08-2024,East US,Compute,1030.0,1111,58.47,97.16,0.0495,0.91
16-08-2024,East US,Storage,1956.0,2099,269.37,97.85,0.0445,0.949
16-08-2024,West Europe,Compute,1532.0,1776,106.52,99.3,0.0187,1.038
16-08-2024,West Europe,Storage,562.0,826,57.95,98.61,0.021,0.904
16-08-2024,Central India,Compute,740.0,962,37.93,,0.0293,0.941
16-08-2024,Central India,storage,1449.0,1682,126.52,98.23,0.0444,0.986
16-08-2024,Southeast Asia,Compute,1699.0,1881,220.02,99.44,0.032,0.814
16-08-2024,Southeast Asia,storage,1557.0,1763,89.91,99.15,0.0361,1.189
17-08-2024,East US,Compute,1887.0,1956,208.5,98.54,0.0144,0.971
17-08-2024,East US,Storage,816.0,1101,94.96,99.37,0.0341,0.953
17-08-2024,West Europe,Compute,845.0,1022,126.51,98.56,0.0185,1.119
17-08-2024,West Europe,Storage,1503.0,1722,176.49,99.87,0.0124,0.86
17-08-2024,central india,Compute,821.0,1108,98.51,97.71,0.0159,1.121
17-08-2024,Central India,Storage,,1710,135.89,98.74,0.0124,1.138
17-08-2024,Southeast Asia,Compute,1420.0,1519,178.84,98.69,0.0224,1.054
17-08-2024,Southeast Asia,Storage,1971.0,2084,138.28,97.75,0.0174,0.935
18-08-2024,East US,Compute,1477.0,1750,175.72,99.79,0.036,0.82
18-08-2024,East US,Storage,860.0,979,90.71,98.99,0.0322,0.922
18-08-2024,west europe,Compute,1346.0,1582,166.44,97.73,0.0496,0.973
18-08-2024,West Europe,Storage,1959.0,2073,133.77,98.46,0.0417,1.059
18-08-2024,Central India,Compute,1895.0,1964,194.35,99.74,0.0137,1.053
18-08-2024,Central India,Storage,875.0,1012,62.6,97.28,0.0139,1.199
18-08-2024,Southeast Asia,Compute,539.0,622,30.47,99.49,0.0197,1.184
18-08-2024,Southeast Asia,Storage,1585.0,1793,134.99,99.9,0.0385,0.927
19-08-2024,East US,Compute,1939.0,2218,152.62,97.35,0.043,1.065
19-08-2024,East US,Storage,666.0,891,34.42,98.99,0.0391,0.941
19-08-2024,West Europe,Compute,1491.0,1627,130.67,97.59,0.0103,1.1
19-08-2024,West Europe,Storage,820.0,1012,99.84,99.06,0.017,1.111
19-08-2024,Central India,Compute,1207.0,1294,114.56,97.49,0.0391,0.983
19-08-2024,Central India,Storage,1515.0,1612,142.94,97.69,0.0139,1.042
19-08-2024,Southeast Asia,Compute,992.0,1222,123.27,98.38,0.0417,1.145
19-08-2024,Southeast Asia,Storage,600.0,845,50.61,99.5,0.0398,1.043
20-08-2024,East US,Compute,1354.0,1573,201.93,99.71,0.0384,1.095
20-08-2024,East US,Storage,1125.0,1198,67.62,99.99,0.0401,0.812
20-08-2024,West Europe,Compute,884.0,977,115.66,98.85,0.0285,1.095
20-08-2024,West Europe,Storage,1243.0,1442,106.9,98.28,0.0478,1.024
20-08-2024,Central India,Compute,1752.0,1992,254.92,97.3,0.0254,0.916
20-08-2024,Central India,Storage,775.0,958,47.66,97.8,0.0131,1.105
20-08-2024,Southeast Asia,Compute,543.0,701,53.52,99.96,0.0459,1.053
20-08-2024,Southeast Asia,storage,1143.0,1312,118.64,98.07,0.0347,1.048
21-08-2024,East US,Compute,922.0,1058,102.58,97.51,0.0364,1.156
21-08-2024,East US,Storage,1085.0,1372,119.34,97.57,0.0122,1.125
21-08-2024,West Europe,Compute,693.0,914,81.63,98.2,0.0411,0.961
21-08-2024,West Europe,Storage,1906.0,2179,255.27,97.53,0.0215,1.163
21-08-2024,Central India,Compute,907.0,1023,73.75,97.1,0.0197,0.965
21-08-2024,Central India,Storage,1741.0,1918,184.16,99.7,0.0228,0.924
21-08-2024,Southeast Asia,Compute,1776.0,1835,194.53,99.19,0.0392,0.866
21-08-2024,Southeast Asia,Storage,1289.0,1566,161.67,,0.0415,1.178
22-08-2024,East US,Compute,926.0,1034,111.46,99.75,0.0131,0.861
22-08-2024,East US,storage,946.0,1077,83.25,98.92,0.0135,1.175
22-08-2024,West Europe,Compute,1344.0,1599,106.27,98.91,0.0189,1.154
22-08-2024,west europe,Storage,753.0,830,92.93,97.35,0.0347,0.953
22-08-2024,Central India,Compute,736.0,892,88.68,97.2,0.0402,0.975
22-08-2024,Central India,Storage,925.0,1214,48.49,98.94,0.0392,1.07
22-08-2024,Southeast Asia,Compute,1689.0,1772,118.55,98.17,0.0441,1.169
22-08-2024,Southeast Asia,Storage,1492.0,1574,207.61,97.3,0.0188,0.911
23-08-2024,East US,Compute,723.0,1008,105.51,97.57,0.0259,1.095
23-08-2024,East US,Storage,941.0,1134,65.83,98.24,0.039,0.813
23-08-2024,West Europe,Compute,1549.0,1742,121.48,98.55,0.0148,1.057
23-08-2024,West Europe,Storage,1527.0,1663,186.01,97.45,0.0244,1.078
23-08-2024,Central India,Compute,1539.0,1620,167.99,99.9,0.0414,1.05
23-08-2024,Central India,Storage,602.0,694,45.11,98.55,0.0326,1.104
23-08-2024,Southeast Asia,Compute,701.0,760,91.48,98.11,0.0184,1.009
23-08-2024,Southeast Asia,Storage,818.0,967,97.5,97.53,0.0201,1.074
24-08-2024,East US,Compute,1918.0,2141,259.09,99.35,0.0409,0.82
24-08-2024,East US,Storage,684.0,865,62.72,98.72,0.0255,1.031
24-08-2024,West Europe,Compute,1784.0,1943,121.06,98.44,0.0463,0.999
24-08-2024,West Europe,Storage,1512.0,1769,221.69,98.02,0.0156,1.096
24-08-2024,Central India,Compute,932.0,1079,108.61,98.79,0.0213,0.819
24-08-2024,Central India,Storage,795.0,864,95.04,99.77,0.0312,1.184
24-08-2024,Southeast Asia,Compute,1540.0,1776,119.99,99.26,0.0401,1.017
24-08-2024,Southeast Asia,Storage,921.0,1153,48.86,98.5,0.04,1.04
25-08-2024,East US,Compute,1554.0,1701,220.19,98.48,0.0368,0.817
25-08-2024,east us,Storage,1741.0,1824,110.78,99.33,0.0154,1.179
25-08-2024,West Europe,Compute,813.0,1077,84.55,99.18,0.0193,1.036
25-08-2024,West Europe,Storage,1254.0,1422,134.68,99.91,0.0475,0.951
25-08-2024,Central India,Compute,950.0,1015,121.86,97.06,0.0422,0.917
25-08-2024,Central India,Storage,1908.0,2001,140.96,99.3,0.0409,0.808
25-08-2024,Southeast Asia,Compute,837.0,953,90.08,99.89,0.0185,1.189
25-08-2024,Southeast Asia,Storage,1587.0,1797,218.77,99.06,0.0102,0.84
26-08-2024,East US,Compute,1765.0,1923,99.25,99.94,0.0291,0.88
26-08-2024,East US,Storage,1551.0,1784,154.49,97.64,0.0437,0.897
26-08-2024,West Europe,Compute,725.0,993,64.99,99.02,0.05,0.891
26-08-2024,West Europe,Storage,1520.0,1756,135.34,98.76,0.0474,1.14
26-08-2024,Central India,Compute,577.0,652,66.65,97.84,0.0238,1.169
26-08-2024,Central India,Storage,1496.0,1653,89.6,98.89,0.0392,1.113
26-08-2024,Southeast Asia,Compute,1916.0,2011,197.03,99.15,0.0385,0.88
26-08-2024,Southeast Asia,Storage,1381.0,1542,99.43,98.11,0.031,1.113
27-08-2024,East US,Compute,1266.0,1349,171.61,99.31,0.0106,0.8
27-08-2024,East US,Storage,,1899,130.96,97.38,0.0478,1.054
27-08-2024,West Europe,Compute,1079.0,1189,54.48,99.75,0.0175,1.177
27-08-2024,West Europe,Storage,1741.0,1967,204.9,99.86,0.0438,1.145
27-08-2024,Central India,Compute,586.0,798,44.43,98.16,0.0345,1.01
27-08-2024,Central India,Storage,892.0,1054,48.65,97.08,0.0411,0.831
27-08-2024,Southeast Asia,Compute,1061.0,1133,112.45,99.56,0.0327,0.944
27-08-2024,Southeast Asia,Storage,848.0,1137,111.69,97.19,0.0312,1.15
28-08-2024,East US,Compute,1023.0,1267,150.18,99.4,0.0364,0.9
28-08-2024,East US,Storage,,897,51.65,98.11,0.032,0.896
28-08-2024,West Europe,Compute,741.0,899,95.1,98.38,0.0498,0.947
28-08-2024,West Europe,Storage,1743.0,1803,173.14,99.63,0.0494,0.927
28-08-2024,Central India,Compute,1146.0,1318,120.34,98.08,0.0462,0.885
28-08-2024,Central India,Storage,1578.0,1723,121.09,99.23,0.0426,1.13
28-08-2024,Southeast Asia,Compute,1430.0,1528,195.84,99.72,0.0157,1.196
28-08-2024,Southeast Asia,Storage,744.0,940,48.55,98.19,0.0241,0.877
29-08-2024,East US,Compute,587.0,673,58.54,97.4,0.0495,0.924
29-08-2024,east us,Storage,1960.0,2113,170.83,97.48,0.0101,0.849
29-08-2024,West Europe,Compute,923.0,1151,54.77,98.04,0.0315,1.029
29-08-2024,West Europe,Storage,1469.0,1760,204.66,99.15,0.0182,1.123
29-08-2024,Central India,Compute,1950.0,2140,262.07,99.25,0.0222,0.842
29-08-2024,Central India,Storage,864.0,1124,79.53,99.45,0.016,1.006
29-08-2024,Southeast Asia,Compute,600.0,774,86.74,99.4,0.0104,0.875
29-08-2024,Southeast Asia,Storage,1378.0,1456,190.91,97.36,0.0155,0.951
30-08-2024,East US,Compute,956.0,1098,56.63,99.77,0.0372,0.945
30-08-2024,East US,Storage,1865.0,2085,138.7,97.62,0.0325,1.028
30-08-2024,West Europe,Compute,1817.0,2075,267.63,97.13,0.0468,0.973
30-08-2024,West Europe,Storage,,2079,256.95,98.14,0.0495,0.826
30-08-2024,Central India,Compute,1794.0,1916,232.93,97.87,0.0208,0.874
30-08-2024,Central India,Storage,1601.0,1803,102.74,99.53,0.0231,0.876
30-08-2024,Southeast Asia,Compute,1645.0,1836,148.36,97.93,0.0194,0.996
30-08-2024,Southeast Asia,Storage,850.0,1132,111.63,97.96,0.0265,0.884
31-08-2024,East US,Compute,501.0,616,39.53,97.53,0.0132,1.148
31-08-2024,East US,Storage,620.0,900,48.16,99.48,0.0238,0.997
31-08-2024,West Europe,Compute,1632.0,1692,,99.24,0.0239,0.814
31-08-2024,West Europe,Storage,1896.0,2079,226.28,98.57,0.0493,0.97
31-08-2024,Central India,Compute,1071.0,1289,125.71,,0.046,1.132
31-08-2024,Central India,Storage,1917.0,2096,144.9,97.45,0.0132,0.827
31-08-2024,Southeast Asia,Compute,1960.0,2032,200.04,99.41,0.0353,1.078
31-08-2024,Southeast Asia,Storage,1176.0,1227,144.11,97.09,0.022,1.153
01-09-2024,East US,Compute,1028.0,1259,98.96,97.63,0.0474,1.027
01-09-2024,East US,Storage,,1220,95.18,97.79,0.0428,0.905
01-09-2024,West Europe,Compute,1189.0,1386,91.43,98.91,0.0332,0.918
01-09-2024,West Europe,Storage,1528.0,1765,121.89,98.81,0.048,0.863
01-09-2024,Central India,compute,722.0,850,41.28,99.64,0.0318,0.992
01-09-2024,Central India,Storage,544.0,601,41.51,98.48,0.0493,1.169
01-09-2024,Southeast Asia,Compute,500.0,623,54.48,97.24,0.0236,0.813
01-09-2024,Southeast Asia,Storage,1360.0,1612,161.68,97.88,0.0229,0.964
02-09-2024,East US,Compute,,1155,125.89,97.1,0.0162,1.133
02-09-2024,East US,Storage,1719.0,1957,165.02,98.61,0.0221,1.11
02-09-2024,west europe,Compute,1084.0,1382,130.32,98.82,0.0394,0.818
02-09-2024,West Europe,Storage,1163.0,1441,78.66,97.86,0.0372,1.186
02-09-2024,Central India,Compute,1397.0,1514,149.1,97.89,0.0383,1.133
02-09-2024,Central India,Storage,930.0,1228,93.16,97.63,0.0388,1.075
02-09-2024,Southeast Asia,Compute,636.0,760,58.91,99.24,0.023,1.176
02-09-2024,Southeast Asia,Storage,1985.0,2107,290.14,97.03,0.0407,0.94
03-09-2024,East US,Compute,1569.0,1655,131.02,98.59,0.0469,0.979
03-09-2024,East US,Storage,1499.0,1560,114.88,97.53,0.0359,0.83
03-09-2024,West Europe,Compute,1344.0,1566,122.62,98.84,0.0486,0.807
03-09-2024,West Europe,Storage,1158.0,1258,112.37,97.86,0.0374,1.18
03-09-2024,Central India,Compute,1601.0,1827,161.24,,0.0319,1.024
03-09-2024,Central India,Storage,1204.0,1499,136.23,98.64,0.0238,1.189
03-09-2024,Southeast Asia,Compute,1667.0,1764,117.75,97.54,0.0443,0.839
03-09-2024,Southeast Asia,Storage,583.0,687,63.44,97.12,0.0476,1.087
04-09-2024,East US,Compute,1528.0,1750,151.7,99.84,0.0431,1.181
04-09-2024,East US,storage,1723.0,1985,148.91,99.48,0.0159,0.839
04-09-2024,West Europe,Compute,805.0,1059,57.72,99.86,0.0192,1.06
04-09-2024,West Europe,Storage,1064.0,1178,66.44,98.3,0.0438,0.803
04-09-2024,central india,Compute,1526.0,1708,157.51,99.06,0.0174,0.918
04-09-2024,Central India,Storage,988.0,1073,109.92,97.5,0.0312,1.003
04-09-2024,Southeast Asia,Compute,500.0,637,33.65,98.99,0.0341,0.902
04-09-2024,Southeast Asia,Storage,1621.0,1712,141.36,99.54,0.0295,1.02
05-09-2024,East US,Compute,792.0,946,69.05,99.56,0.0476,0.917
05-09-2024,East US,Storage,1466.0,1708,90.43,97.09,0.0493,1.098
05-09-2024,West Europe,Compute,736.0,889,85.91,98.34,0.0382,0.921
05-09-2024,West Europe,Storage,510.0,761,71.85,97.17,0.0272,0.879
05-09-2024,Central India,Compute,1012.0,1128,117.54,97.26,0.0271,1.159
05-09-2024,Central India,Storage,1093.0,1218,144.12,,0.0316,0.816
05-09-2024,Southeast Asia,Compute,1751.0,1956,214.85,99.64,0.0234,0.962
05-09-2024,Southeast Asia,Storage,1325.0,1458,136.36,98.42,0.0374,1.031
06-09-2024,East US,Compute,710.0,843,71.53,97.2,0.0126,0.973
06-09-2024,East US,Storage,1499.0,1642,85.0,98.76,0.021,0.866
06-09-2024,West Europe,compute,1704.0,1843,184.75,99.38,0.0385,0.983
