timestamp,region,service_type,demand_units,capacity_allocated,cost_usd,availability_pct,customer_growth_rate,enterprise_it_spending_index
03-08-2024,Central India,Compute,1006,1248,82.2,98.29,0.0305,0.842
03-08-2024,Central India,Storage,969,1081,79.51,99.88,0.0413,0.801
03-08-2024,Southeast Asia,Compute,1362,1566,68.51,98.49,0.0387,0.892
03-08-2024,Southeast Asia,Storage,662,718,43.78,98.96,0.0463,1.177
04-08-2024,East US,compute,1018,1076,82.41,98.23,0.0173,1.137
04-08-2024,East US,Storage,1344,1507,193.27,97.68,0.0396,0.973
04-08-2024,West Europe,Compute,1768,1923,170.98,98.5,0.0233,0.85
04-08-2024,West Europe,Storage,1848,1999,154.97,97.05,0.0424,1.192
04-08-2024,Central India,compute,885,1036,100.71,99.12,0.0215,0.923
04-08-2024,Central India,Storage,1955,2114,194.43,98.07,0.0425,0.894
04-08-2024,Southeast Asia,Compute,991,1289,64.32,98.59,0.0232,0.845
04-08-2024,Southeast Asia,Storage,714,795,88.83,98.93,0.0118,0.812
05-08-2024,East US,Compute,1288,1476,96.62,99.97,0.033,1.058
05-08-2024,East US,Storage,1509,1625,223.25,99.73,0.0342,0.81
05-08-2024,West Europe,Compute,1012,1173,97.18,97.33,0.0467,1.046
05-08-2024,West Europe,Storage,1412,1466,116.9,97.62,0.0244,0.925
05-08-2024,Central India,Compute,1780,2063,129.73,99.67,0.0434,0.94
05-08-2024,central india,Storage,1652,1812,161.97,99.5,0.0279,0.853
05-08-2024,Southeast Asia,Compute,794,894,114.59,99.25,0.0229,1.06
05-08-2024,Southeast Asia,Storage,1501,1786,157.27,99.71,0.0248,0.928
06-08-2024,East US,Compute,1207,1489,100.07,97.01,0.0146,0.806
06-08-2024,East US,Storage,785,957,40.06,97.88,0.0292,0.838
06-08-2024,west europe,Compute,663,932,70.03,97.81,0.031,1.046
06-08-2024,West Europe,Storage,522,679,48.79,98.22,0.0129,1.066
06-08-2024,Central India,Compute,1371,1438,165.71,98.4,0.0392,0.923
06-08-2024,Central India,Storage,891,1099,53.71,97.24,0.0343,1.067
06-08-2024,Southeast Asia,Compute,1211,1370,109.94,97.76,0.0404,1.051
06-08-2024,Southeast Asia,Storage,772,1069,75.05,98.59,0.025,0.948
07-08-2024,East US,Compute,1943,2196,154.86,99.01,0.0259,1.072
07-08-2024,East US,Storage,1152,1434,91.97,99.35,0.0378,0.844
07-08-2024,West Europe,Compute,1613,1825,153.64,97.52,0.0443,0.925
07-08-2024,West Europe,Storage,532,825,53.71,99.44,0.0286,1.067
07-08-2024,Central India,Compute,1641,1819,134.82,99.4,0.046,1.028
07-08-2024,Central India,Storage,1776,2017,216.89,99.38,0.0188,0.937
07-08-2024,Southeast Asia,Compute,1689,1978,171.89,99.06,0.0113,1.059
07-08-2024,Southeast Asia,Storage,902,1135,126.75,98.86,0.023,1.012
08-08-2024,East US,Compute,690,909,54.2,97.38,0.0311,0.995
08-08-2024,East US,Storage,676,815,87.77,99.69,0.032,0.88
08-08-2024,West Europe,Compute,1812,1907,127.39,97.38,0.0494,0.935
08-08-2024,West Europe,Storage,1625,1887,203.09,99.18,0.0314,1.04
08-08-2024,Central India,Compute,1116,1355,92.66,99.13,0.0215,0.915
08-08-2024,Central India,Storage,1796,2012,150.52,,0.0121,1.162
08-08-2024,Southeast Asia,Compute,1312,1452,65.87,99.99,0.0319,1.033
08-08-2024,Southeast Asia,Storage,1394,1622,193.92,97.47,0.0442,0.809
09-08-2024,East US,compute,1979,2262,199.27,97.02,0.0211,0.96
09-08-2024,East US,Storage,1503,1699,119,97.28,0.0347,0.946
09-08-2024,West Europe,Compute,1799,1893,102.33,97.2,0.0368,0.854
09-08-2024,West Europe,Storage,747,875,73.55,99.18,0.0254,1.116
09-08-2024,Central India,Compute,1524,1706,158.62,99.26,0.0481,0.917
09-08-2024,Central India,Storage,980,1265,113.51,99.3,0.0432,0.986
09-08-2024,Southeast Asia,Compute,1233,1334,91.7,97.3,0.0464,1.006
09-08-2024,Southeast Asia,Storage,1437,1602,162.21,98.27,0.0471,0.992
10-08-2024,East US,Compute,1683,1917,146.82,98.64,0.0279,1.169
10-08-2024,East US,Storage,532,634,53.65,99.48,0.0344,0.85
10-08-2024,West Europe,Compute,1193,1255,68.02,97.63,0.0375,0.845
10-08-2024,West Europe,Storage,1911,2115,274.08,99.29,0.0364,0.924
10-08-2024,Central India,Compute,746,874,50.51,98.82,0.011,0.811
10-08-2024,Central India,Storage,1488,1583,151.78,,0.0267,1.028
10-08-2024,Southeast Asia,Compute,,1416,180.85,99.14,0.0219,1.033
10-08-2024,Southeast Asia,Storage,1759,1837,255.49,97.1,0.0325,0.987
11-08-2024,East US,compute,1144,1311,142.89,97.45,0.0443,0.905
11-08-2024,East US,Storage,684,919,70.46,97.78,0.0442,1.149
11-08-2024,West Europe,Compute,1217,1287,72.27,98.19,0.0306,0.843
11-08-2024,West Europe,Storage,635,792,,99.04,0.0216,0.977
11-08-2024,Central India,Compute,1400,1681,176,99.81,0.0467,1.079
11-08-2024,central india,Storage,1116,1324,166.12,98.19,0.049,0.929
11-08-2024,Southeast Asia,Compute,724,921,89.75,97.64,0.0324,0.926
11-08-2024,Southeast Asia,Storage,751,861,61.13,98.51,0.0277,1.123
12-08-2024,East US,Compute,1828,2122,272.33,99.74,0.042,1.09
12-08-2024,East US,Storage,1455,1530,97.42,99.71,0.023,0.986
12-08-2024,West Europe,Compute,1185,1308,154.07,97.64,0.0366,0.816
12-08-2024,West Europe,Storage,1601,1767,90.54,97.77,0.0338,1.017
12-08-2024,Central India,Compute,1142,1367,93.68,,0.0271,1.057
12-08-2024,Central India,Storage,1546,1808,151.67,,0.016,1.112
12-08-2024,Southeast Asia,Compute,1578,1732,150.88,98.65,0.045,0.823
12-08-2024,Southeast Asia,Storage,759,1003,,98.27,0.0347,0.907
13-08-2024,East US,Compute,1759,1821,181.29,99.71,0.0374,1.068
13-08-2024,East US,Storage,1063,1330,137.04,99.61,0.0183,1.113
13-08-2024,West Europe,Compute,939,1176,138.75,98.93,0.0383,0.979
13-08-2024,west europe,Storage,996,1248,108.65,97.34,0.0272,1.082
13-08-2024,Central India,Compute,984,1215,,98.62,0.0445,1.138
13-08-2024,Central India,Storage,1439,1613,103.18,99.8,0.0121,0.933
13-08-2024,Southeast Asia,Compute,1725,1859,195.42,98.67,0.0174,1.061
13-08-2024,Southeast Asia,Storage,534,763,56.76,97.66,0.0382,1.043
14-08-2024,East US,Compute,1238,1306,71.82,97.63,0.0164,1.174
14-08-2024,East US,Storage,519,664,70.46,98.24,0.0207,1.137
14-08-2024,West Europe,Compute,1947,2224,211.62,99.4,0.0454,1.157
14-08-2024,West Europe,Storage,985,1046,53.01,98.23,0.0457,0.927
14-08-2024,Central India,Compute,850,1001,77.2,97.37,0.0468,1.103
14-08-2024,Central India,Storage,1190,1365,111.37,99.66,0.0379,0.987
14-08-2024,Southeast Asia,Compute,501,600,66.63,99.26,0.0399,1.148
14-08-2024,southeast asia,Storage,1633,1756,83.46,99.84,0.0372,1.167
15-08-2024,East US,Compute,1330,1425,103.69,97.14,0.0224,0.956
15-08-2024,East US,Storage,687,792,70.08,97.74,0.0347,0.971
15-08-2024,West Europe,Compute,1657,1757,214.88,99.13,0.034,0.883
15-08-2024,West Europe,Storage,1209,1490,85.98,99.56,0.023,1.066
15-08-2024,Central India,Compute,1119,1288,113.28,98.92,0.0316,0.959
15-08-2024,Central India,Storage,567,770,33.83,98.7,0.0324,1.004
15-08-2024,Southeast Asia,Compute,,1560,122.08,99.12,0.0195,0.853
15-08-2024,Southeast Asia,storage,702,899,100.75,97.78,0.0204,0.808
16-08-2024,East US,Compute,1030,1111,58.47,97.16,0.0495,0.91
16-08-2024,East US,Storage,1956,2099,269.37,97.85,0.0445,0.949
16-08-2024,West Europe,Compute,1532,1776,106.52,99.3,0.0187,1.038
16-08-2024,West Europe,Storage,562,826,57.95,98.61,0.021,0.904
16-08-2024,Central India,Compute,740,962,37.93,,0.0293,0.941
16-08-2024,Central India,storage,1449,1682,126.52,98.23,0.0444,0.986
16-08-2024,Southeast Asia,Compute,1699,1881,220.02,99.44,0.032,0.814
16-08-2024,Southeast Asia,storage,1557,1763,89.91,99.15,0.0361,1.189
17-08-2024,East US,Compute,1887,1956,208.5,98.54,0.0144,0.971
17-08-2024,East US,Storage,816,1101,94.96,99.37,0.0341,0.953
17-08-2024,West Europe,Compute,845,1022,126.51,98.56,0.0185,1.119
17-08-2024,West Europe,Storage,1503,1722,176.49,99.87,0.0124,0.86
17-08-2024,central india,Compute,821,1108,98.51,97.71,0.0159,1.121
17-08-2024,Central India,Storage,,1710,135.89,98.74,0.0124,1.138
17-08-2024,Southeast Asia,Compute,1420,1519,178.84,98.69,0.0224,1.054
17-08-2024,Southeast Asia,Storage,1971,2084,138.28,97.75,0.0174,0.935
18-08-2024,East US,Compute,1477,1750,175.72,99.79,0.036,0.82
18-08-2024,East US,Storage,860,979,90.71,98.99,0.0322,0.922
18-08-2024,west europe,Compute,1346,1582,166.44,97.73,0.0496,0.973
18-08-2024,West Europe,Storage,1959,2073,133.77,98.46,0.0417,1.059
18-08-2024,Central India,Compute,1895,1964,194.35,99.74,0.0137,1.053
18-08-2024,Central India,Storage,875,1012,62.6,97.28,0.0139,1.199
18-08-2024,Southeast Asia,Compute,539,622,30.47,99.49,0.0197,1.184
18-08-2024,Southeast Asia,Storage,1585,1793,134.99,99.9,0.0385,0.927
19-08-2024,East US,Compute,1939,2218,152.62,97.35,0.043,1.065
19-08-2024,East US,Storage,666,891,34.42,98.99,0.0391,0.941
19-08-2024,West Europe,Compute,1491,1627,130.67,97.59,0.0103,1.1
19-08-2024,West Europe,Storage,820,1012,99.84,99.06,0.017,1.111
19-08-2024,Central India,Compute,1207,1294,114.56,97.49,0.0391,0.983
19-08-2024,Central India,Storage,1515,1612,142.94,97.69,0.0139,1.042
19-08-2024,Southeast Asia,Compute,992,1222,123.27,98.38,0.0417,1.145
19-08-2024,Southeast Asia,Storage,600,845,50.61,99.5,0.0398,1.043
20-08-2024,East US,Compute,1354,1573,201.93,99.71,0.0384,1.095
20-08-2024,East US,Storage,1125,1198,67.62,99.99,0.0401,0.812
20-08-2024,West Europe,Compute,884,977,115.66,98.85,0.0285,1.095
20-08-2024,West Europe,Storage,1243,1442,106.9,98.28,0.0478,1.024
20-08-2024,Central India,Compute,1752,1992,254.92,97.3,0.0254,0.916
20-08-2024,Central India,Storage,775,958,47.66,97.8,0.0131,1.105
20-08-2024,Southeast Asia,Compute,543,701,53.52,99.96,0.0459,1.053
20-08-2024,Southeast Asia,storage,1143,1312,118.64,98.07,0.0347,1.048
21-08-2024,East US,Compute,922,1058,102.58,97.51,0.0364,1.156
21-08-2024,East US,Storage,1085,1372,119.34,97.57,0.0122,1.125
21-08-2024,West Europe,Compute,693,914,81.63,98.2,0.0411,0.961
21-08-2024,West Europe,Storage,1906,2179,255.27,97.53,0.0215,1.163
21-08-2024,Central India,Compute,907,1023,73.75,97.1,0.0197,0.965
21-08-2024,Central India,Storage,1741,1918,184.16,99.7,0.0228,0.924
21-08-2024,Southeast Asia,Compute,1776,1835,194.53,99.19,0.0392,0.866
21-08-2024,Southeast Asia,Storage,1289,1566,161.67,,0.0415,1.178
22-08-2024,East US,Compute,926,1034,111.46,99.75,0.0131,0.861
22-08-2024,East US,storage,946,1077,83.25,98.92,0.0135,1.175
22-08-2024,West Europe,Compute,1344,1599,106.27,98.91,0.0189,1.154
22-08-2024,west europe,Storage,753,830,92.93,97.35,0.0347,0.953
22-08-2024,Central India,Compute,736,892,88.68,97.2,0.0402,0.975
22-08-2024,Central India,Storage,925,1214,48.49,98.94,0.0392,1.07
22-08-2024,Southeast Asia,Compute,1689,1772,118.55,98.17,0.0441,1.169
22-08-2024,Southeast Asia,Storage,1492,1574,207.61,97.3,0.0188,0.911
23-08-2024,East US,Compute,723,1008,105.51,97.57,0.0259,1.095
23-08-2024,East US,Storage,941,1134,65.83,98.24,0.039,0.813
23-08-2024,West Europe,Compute,1549,1742,121.48,98.55,0.0148,1.057
23-08-2024,West Europe,Storage,1527,1663,186.01,97.45,0.0244,1.078
23-08-2024,Central India,Compute,1539,1620,167.99,99.9,0.0414,1.05
23-08-2024,Central India,Storage,602,694,45.11,98.55,0.0326,1.104
23-08-2024,Southeast Asia,Compute,701,760,91.48,98.11,0.0184,1.009
23-08-2024,Southeast Asia,Storage,818,967,97.5,97.53,0.0201,1.074
24-08-2024,East US,Compute,1918,2141,259.09,99.35,0.0409,0.82
24-08-2024,East US,Storage,684,865,62.72,98.72,0.0255,1.031
24-08-2024,West Europe,Compute,1784,1943,121.06,98.44,0.0463,0.999
24-08-2024,West Europe,Storage,1512,1769,221.69,98.02,0.0156,1.096
24-08-2024,Central India,Compute,932,1079,108.61,98.79,0.0213,0.819
24-08-2024,Central India,Storage,795,864,95.04,99.77,0.0312,1.184
24-08-2024,Southeast Asia,Compute,1540,1776,119.99,99.26,0.0401,1.017
24-08-2024,Southeast Asia,Storage,921,1153,48.86,98.5,0.04,1.04
25-08-2024,East US,Compute,1554,1701,220.19,98.48,0.0368,0.817
25-08-2024,east us,Storage,1741,1824,110.78,99.33,0.0154,1.179
25-08-2024,West Europe,Compute,813,1077,84.55,99.18,0.0193,1.036
25-08-2024,West Europe,Storage,1254,1422,134.68,99.91,0.0475,0.951
25-08-2024,Central India,Compute,950,1015,121.86,97.06,0.0422,0.917
25-08-2024,Central India,Storage,1908,2001,140.96,99.3,0.0409,0.808
25-08-2024,Southeast Asia,Compute,837,953,90.08,99.89,0.0185,1.189
25-08-2024,Southeast Asia,Storage,1587,1797,218.77,99.06,0.0102,0.84
26-08-2024,East US,Compute,1765,1923,99.25,99.94,0.0291,0.88
26-08-2024,East US,Storage,1551,1784,154.49,97.64,0.0437,0.897
26-08-2024,West Europe,Compute,725,993,64.99,99.02,0.05,0.891
26-08-2024,West Europe,Storage,1520,1756,135.34,98.76,0.0474,1.14
26-08-2024,Central India,Compute,577,652,66.65,97.84,0.0238,1.169
26-08-2024,Central India,Storage,1496,1653,89.6,98.89,0.0392,1.113
26-08-2024,Southeast Asia,Compute,1916,2011,197.03,99.15,0.0385,0.88
26-08-2024,Southeast Asia,Storage,1381,1542,99.43,98.11,0.031,1.113
27-08-2024,East US,Compute,1266,1349,171.61,99.31,0.0106,0.8
27-08-2024,East US,Storage,,1899,130.96,97.38,0.0478,1.054
27-08-2024,West Europe,Compute,1079,1189,54.48,99.75,0.0175,1.177
27-08-2024,West Europe,Storage,1741,1967,204.9,99.86,0.0438,1.145
27-08-2024,Central India,Compute,586,798,44.43,98.16,0.0345,1.01
27-08-2024,Central India,Storage,892,1054,48.65,97.08,0.0411,0.831
27-08-2024,Southeast Asia,Compute,1061,1133,112.45,99.56,0.0327,0.944
27-08-2024,Southeast Asia,Storage,848,1137,111.69,97.19,0.0312,1.15
28-08-2024,East US,Compute,1023,1267,150.18,99.4,0.0364,0.9
28-08-2024,East US,Storage,,897,51.65,98.11,0.032,0.896
28-08-2024,West Europe,Compute,741,899,95.1,98.38,0.0498,0.947
28-08-2024,West Europe,Storage,1743,1803,173.14,99.63,0.0494,0.927
28-08-2024,Central India,Compute,1146,1318,120.34,98.08,0.0462,0.885
28-08-2024,Central India,Storage,1578,1723,121.09,99.23,0.0426,1.13
28-08-2024,Southeast Asia,Compute,1430,1528,195.84,99.72,0.0157,1.196
28-08-2024,Southeast Asia,Storage,744,940,48.55,98.19,0.0241,0.877
29-08-2024,East US,Compute,587,673,58.54,97.4,0.0495,0.924
29-08-2024,east us,Storage,1960,2113,170.83,97.48,0.0101,0.849
29-08-2024,West Europe,Compute,923,1151,54.77,98.04,0.0315,1.029
29-08-2024,West Europe,Storage,1469,1760,204.66,99.15,0.0182,1.123
29-08-2024,Central India,Compute,1950,2140,262.07,99.25,0.0222,0.842
29-08-2024,Central India,Storage,864,1124,79.53,99.45,0.016,1.006
29-08-2024,Southeast Asia,Compute,600,774,86.74,99.4,0.0104,0.875
29-08-2024,Southeast Asia,Storage,1378,1456,190.91,97.36,0.0155,0.951
30-08-2024,East US,Compute,956,1098,56.63,99.77,0.0372,0.945
30-08-2024,East US,Storage,1865,2085,138.7,97.62,0.0325,1.028
30-08-2024,West Europe,Compute,1817,2075,267.63,97.13,0.0468,0.973
30-08-2024,West Europe,Storage,,2079,256.95,98.14,0.0495,0.826
30-08-2024,Central India,Compute,1794,1916,232.93,97.87,0.0208,0.874
30-08-2024,Central India,Storage,1601,1803,102.74,99.53,0.0231,0.876
30-08-2024,Southeast Asia,Compute,1645,1836,148.36,97.93,0.0194,0.996
30-08-2024,Southeast Asia,Storage,850,1132,111.63,97.96,0.0265,0.884
31-08-2024,East US,Compute,501,616,39.53,97.53,0.0132,1.148
31-08-2024,East US,Storage,620,900,48.16,99.48,0.0238,0.997
31-08-2024,West Europe,Compute,1632,1692,,99.24,0.0239,0.814
31-08-2024,West Europe,Storage,1896,2079,226.28,98.57,0.0493,0.97
31-08-2024,Central India,Compute,1071,1289,125.71,,0.046,1.132
31-08-2024,Central India,Storage,1917,2096,144.9,97.45,0.0132,0.827
31-08-2024,Southeast Asia,Compute,1960,2032,200.04,99.41,0.0353,1.078
31-08-2024,Southeast Asia,Storage,1176,1227,144.11,97.09,0.022,1.153
01-09-2024,East US,Compute,1028,1259,98.96,97.63,0.0474,1.027
01-09-2024,East US,Storage,,1220,95.18,97.79,0.0428,0.905
01-09-2024,West Europe,Compute,1189,1386,91.43,98.91,0.0332,0.918
01-09-2024,West Europe,Storage,1528,1765,121.89,98.81,0.048,0.863
01-09-2024,Central India,compute,722,850,41.28,99.64,0.0318,0.992
01-09-2024,Central India,Storage,544,601,41.51,98.48,0.0493,1.169
01-09-2024,Southeast Asia,Compute,500,623,54.48,97.24,0.0236,0.813
01-09-2024,Southeast Asia,Storage,1360,1612,161.68,97.88,0.0229,0.964
02-09-2024,East US,Compute,,1155,125.89,97.1,0.0162,1.133
02-09-2024,East US,Storage,1719,1957,165.02,98.61,0.0221,1.11
02-09-2024,west europe,Compute,1084,1382,130.32,98.82,0.0394,0.818
02-09-2024,West Europe,Storage,1163,1441,78.66,97.86,0.0372,1.186
02-09-2024,Central India,Compute,1397,1514,149.1,97.89,0.0383,1.133
02-09-2024,Central India,Storage,930,1228,93.16,97.63,0.0388,1.075
02-09-2024,Southeast Asia,Compute,636,760,58.91,99.24,0.023,1.176
02-09-2024,Southeast Asia,Storage,1985,2107,290.14,97.03,0.0407,0.94
03-09-2024,East US,Compute,1569,1655,131.02,98.59,0.0469,0.979
03-09-2024,East US,Storage,1499,1560,114.88,97.53,0.0359,0.83
03-09-2024,West Europe,Compute,1344,1566,122.62,98.84,0.0486,0.807
03-09-2024,West Europe,Storage,1158,1258,112.37,97.86,0.0374,1.18
03-09-2024,Central India,Compute,1601,1827,161.24,,0.0319,1.024
03-09-2024,Central India,Storage,1204,1499,136.23,98.64,0.0238,1.189
03-09-2024,Southeast Asia,Compute,1667,1764,117.75,97.54,0.0443,0.839
03-09-2024,Southeast Asia,Storage,583,687,63.44,97.12,0.0476,1.087
04-09-2024,East US,Compute,1528,1750,151.7,99.84,0.0431,1.181
04-09-2024,East US,storage,1723,1985,148.91,99.48,0.0159,0.839
04-09-2024,West Europe,Compute,805,1059,57.72,99.86,0.0192,1.06
04-09-2024,West Europe,Storage,1064,1178,66.44,98.3,0.0438,0.803
04-09-2024,central india,Compute,1526,1708,157.51,99.06,0.0174,0.918
04-09-2024,Central India,Storage,988,1073,109.92,97.5,0.0312,1.003
04-09-2024,Southeast Asia,Compute,500,637,33.65,98.99,0.0341,0.902
04-09-2024,Southeast Asia,Storage,1621,1712,141.36,99.54,0.0295,1.02
05-09-2024,East US,Compute,792,946,69.05,99.56,0.0476,0.917
05-09-2024,East US,Storage,1466,1708,90.43,97.09,0.0493,1.098
05-09-2024,West Europe,Compute,736,889,85.91,98.34,0.0382,0.921
05-09-2024,West Europe,Storage,510,761,71.85,97.17,0.0272,0.879
05-09-2024,Central India,Compute,1012,1128,117.54,97.26,0.0271,1.159
05-09-2024,Central India,Storage,1093,1218,144.12,,0.0316,0.816
05-09-2024,Southeast Asia,Compute,1751,1956,214.85,99.64,0.0234,0.962
05-09-2024,Southeast Asia,Storage,1325,1458,136.36,98.42,0.0374,1.031
06-09-2024,East US,Compute,710,843,71.53,97.2,0.0126,0.973
06-09-2024,East US,Storage,1499,1642,85,98.76,0.021,0.866
06-09-2024,West Europe,compute,1704,1843,184.75,99.38,0.0385,0.983
06-09-2024,West Europe,Storage,1471,1521,168.23,99.43,0.0171,1.011
06-09-2024,Central India,Compute,1844,2036,98.12,99.19,0.0296,0.851
06-09-2024,Central India,Storage,877,949,66.83,97.56,0.0245,1.018
06-09-2024,southeast asia,Compute,1464,1661,95.2,97.03,0.0231,0.93
06-09-2024,Southeast Asia,Storage,1958,2103,189.15,98.47,0.0138,1.121
07-09-2024,East US,Compute,766,834,41.58,98.43,0.043,1.197
07-09-2024,East US,Storage,697,983,98.52,98.3,0.0289,1.111
07-09-2024,West Europe,Compute,1527,1673,179.42,98.83,0.0471,1.159
07-09-2024,West Europe,Storage,832,1064,119.25,99.54,0.026,0.849
07-09-2024,Central India,Compute,1306,1456,140.46,97.35,0.0377,0.937
07-09-2024,Central India,Storage,738,997,86.66,,0.0248,0.845
07-09-2024,Southeast Asia,Compute,,1167,101.12,98.3,0.0288,1.035
07-09-2024,Southeast Asia,Storage,1536,1794,117.26,97.19,0.0139,0.83
08-09-2024,East US,Compute,1723,1780,143.34,99.92,0.0253,1.06
08-09-2024,East US,Storage,814,977,72.51,99.98,0.0277,0.835
08-09-2024,West Europe,Compute,1190,1483,127.97,97.22,0.0156,1.127
08-09-2024,West Europe,Storage,942,1019,73.6,97.46,0.0256,0.947
08-09-2024,Central India,Compute,998,1136,108.31,99.41,0.0309,1.066
08-09-2024,central india,Storage,922,1199,104.78,97.06,0.0317,0.832
08-09-2024,Southeast Asia,Compute,1043,1329,148.6,99.97,0.0284,1.168
08-09-2024,Southeast Asia,Storage,969,1083,72.14,97.79,0.0314,0.86
09-09-2024,East US,Compute,1359,1455,185.96,97.91,0.0458,0.88
09-09-2024,East US,storage,1441,1711,191.48,99.94,0.0253,0.876
09-09-2024,west europe,Compute,1715,1902,187.95,98.35,0.036,1.144
09-09-2024,West Europe,Storage,1740,1842,259.05,,0.0275,1.007
09-09-2024,Central India,Compute,1047,1196,122.96,97.52,0.0376,1.178
09-09-2024,Central India,Storage,773,1066,77.62,97.8,0.0462,0.846
09-09-2024,Southeast Asia,Compute,1923,2040,146.71,98.39,0.0359,0.99
09-09-2024,Southeast Asia,Storage,1394,1545,94.81,97.8,0.0457,0.884
10-09-2024,East US,Compute,727,990,89.06,98.1,0.0403,0.844
10-09-2024,East US,Storage,1386,1546,156.26,99.57,0.0437,0.871
10-09-2024,West Europe,Compute,1576,1847,211.36,98.9,0.0319,0.883
10-09-2024,West Europe,Storage,1216,1407,73.62,97.31,0.0144,1.065
10-09-2024,Central India,Compute,514,651,40.16,97.02,0.0185,1.155
10-09-2024,Central India,Storage,905,1102,107.21,97.05,0.0171,0.901
10-09-2024,Southeast Asia,Compute,1818,1974,183.73,98.33,0.0261,1.176
10-09-2024,Southeast Asia,Storage,662,783,48.39,98.58,0.0212,0.946
11-09-2024,east us,Compute,1784,1850,179.79,97.72,0.0244,0.929
11-09-2024,East US,Storage,1034,1098,115.62,99.01,0.0443,1.087
11-09-2024,West Europe,Compute,1349,1616,91.37,99.77,0.0254,1.085
11-09-2024,West Europe,Storage,507,792,34.57,98.03,0.0456,0.84
11-09-2024,Central India,Compute,1916,1990,256.96,99.97,0.0299,0.898
11-09-2024,Central India,Storage,1660,1897,,99.41,0.0272,1.123
11-09-2024,Southeast Asia,Compute,1791,1930,265.04,97.04,0.0223,0.916
11-09-2024,Southeast Asia,Storage,864,1105,83.73,,0.0229,1.052
12-09-2024,East US,Compute,1724,1789,177.5,97.51,0.0174,1.154
12-09-2024,East US,Storage,1211,1306,70.73,99.86,0.0316,1.112
12-09-2024,West Europe,Compute,899,1146,114.32,98.82,0.0164,0.941
12-09-2024,West Europe,Storage,1568,1674,113.76,99.19,0.0118,1.019
12-09-2024,Central India,Compute,1157,1411,114.36,99.1,0.0357,1.175
12-09-2024,Central India,Storage,1814,1931,190.21,98.51,0.0209,0.842
12-09-2024,Southeast Asia,Compute,1521,1750,119.67,99.64,0.0463,0.825
12-09-2024,Southeast Asia,Storage,1591,1736,195.41,99.61,0.032,1.128
13-09-2024,East US,compute,1156,1302,88.97,98.91,0.0141,1.128
13-09-2024,East US,Storage,1929,2059,203.56,98.33,0.0354,1.152
13-09-2024,West Europe,Compute,555,780,31,97,0.0229,0.925
13-09-2024,West Europe,storage,,838,40.95,97.45,0.0237,1.012
13-09-2024,Central India,Compute,1319,1563,92.25,97.66,0.0155,0.999
13-09-2024,Central India,Storage,1938,2132,222.19,99.81,0.0332,0.951
13-09-2024,Southeast Asia,Compute,771,974,64.48,98.1,0.0377,1.09
13-09-2024,Southeast Asia,Storage,1883,1980,141.34,98.84,0.0237,1.049
14-09-2024,East US,Compute,789,880,95.08,99.89,0.0135,1.073
14-09-2024,East US,Storage,1371,1519,147.74,99.52,0.0484,1.067
14-09-2024,West Europe,Compute,782,1072,76.16,99.64,0.0394,0.867
14-09-2024,West Europe,Storage,1541,1667,173.91,97.22,0.0108,0.967
14-09-2024,central india,Compute,1378,1549,147.42,98.7,0.0471,1.121
14-09-2024,Central India,Storage,1665,1761,123.68,97.16,0.0212,0.973
14-09-2024,Southeast Asia,compute,1182,1239,,97.6,0.0418,0.995
14-09-2024,Southeast Asia,Storage,1603,1676,120.1,99.51,0.0402,1.124
15-09-2024,East US,Compute,989,1246,94.83,,0.0221,1.079
15-09-2024,East US,Storage,1563,1642,104.67,98.04,0.0129,1.167
15-09-2024,West Europe,Compute,1978,2231,140.64,98.21,0.014,0.906
15-09-2024,West Europe,Storage,965,1100,94.83,98.59,0.0371,1.15
15-09-2024,Central India,Compute,1672,1811,171.68,98.23,0.0157,0.987
15-09-2024,Central India,Storage,1055,1314,60.94,98.6,0.0141,0.882
15-09-2024,Southeast Asia,Compute,961,1197,53.6,98.45,0.0469,0.835
15-09-2024,Southeast Asia,Storage,1475,1640,124.48,98.94,0.0403,0.977
16-09-2024,East US,Compute,1322,1459,135.62,99.47,0.0471,1.157
16-09-2024,East US,Storage,1047,1265,72.67,99.5,0.0422,1.058
16-09-2024,West Europe,Compute,1372,1587,,98.55,0.0213,1.106
16-09-2024,West Europe,Storage,803,1012,88.61,98.74,0.035,1.179
16-09-2024,Central India,Compute,1379,1612,183.37,97.5,0.0206,0.918
16-09-2024,Central India,Storage,1404,1620,157.75,97.87,0.0219,0.976
16-09-2024,Southeast Asia,Compute,747,1002,52.68,97.07,0.0445,0.876
16-09-2024,Southeast Asia,Storage,1854,1940,162.41,98.53,0.0296,1.016
17-09-2024,East US,Compute,627,739,82.46,,0.026,1.022
17-09-2024,East US,Storage,821,1075,79.71,,0.0221,1.003
17-09-2024,West Europe,Compute,574,862,72.77,98.1,0.035,0.878
17-09-2024,West Europe,Storage,1717,1805,219.16,97.9,0.0415,0.929
17-09-2024,Central India,Compute,1104,1271,114.78,99.87,0.0146,1.196
17-09-2024,Central India,storage,771,1045,91.69,97.64,0.0403,0.998
17-09-2024,Southeast Asia,Compute,1471,1634,187.45,98.02,0.0179,0.833
17-09-2024,Southeast Asia,Storage,1689,1946,120.98,97.67,0.042,1.094
18-09-2024,East US,Compute,1836,1996,168.75,98.54,0.0192,1.175
18-09-2024,East US,Storage,,1619,115.76,98.7,0.0248,1.079
18-09-2024,West Europe,Compute,1102,1254,71.09,97.26,0.0412,1.024
